Date,Open,High,Low,Close,Adj Close,Volume
1998-04-30,78.457825,79.422371,78.346863,111.343697,79.012146,8684500
1998-05-01,79.300491,79.899178,78.989998,112.593697,79.899178,4008800
1998-05-04,79.987869,80.409248,79.588715,112.312500,79.699646,4537200
1998-05-05,79.477890,79.588715,78.856949,111.531197,79.145218,5146400
1998-05-06,79.566582,79.566582,78.191681,110.218697,78.213837,5526100
1998-05-07,78.413422,78.457825,77.592896,109.343697,77.592896,6940400
1998-05-08,78.058617,79.034363,78.058617,111.125000,78.856949,7951000
1998-05-11,79.167412,79.633049,78.324730,110.750000,78.590851,6336300
1998-05-12,78.635208,79.455666,78.302544,111.937500,79.433525,6045200
1998-05-13,79.522232,79.877037,79.189545,112.218697,79.633049,4441500
1998-05-14,79.145218,79.965736,79.012146,111.656197,79.233902,4187500
1998-05-15,79.477890,79.633049,78.635208,111.031197,78.790390,6716100
1998-05-18,78.568626,79.189545,77.936653,110.593697,78.479950,4847200
1998-05-19,78.768272,79.256119,78.612976,111.343697,79.012146,5918700
1998-05-20,79.544373,79.832718,78.679520,112.406197,79.766129,5716600
1998-05-21,79.743973,80.032249,78.989998,111.687500,79.256119,6301500
1998-05-22,79.300491,79.522232,78.723915,111.250000,78.945641,4862200
1998-05-26,79.544373,79.544373,77.482048,109.468697,77.681610,6899300
1998-05-27,77.016335,77.992073,76.339989,109.625000,77.792534,10202600
1998-05-28,77.969940,78.324730,77.393372,110.125000,78.147324,4907600
1998-05-29,78.502151,78.635208,77.371155,109.031197,77.371155,4772600
1998-06-01,77.326782,78.213837,77.038544,109.531197,77.725960,6092200
1998-06-02,78.058617,78.302544,77.459885,109.625000,77.792534,6701100
1998-06-03,77.969940,78.191681,76.550682,107.875000,76.550682,6445100
1998-06-04,76.816788,78.102974,76.683708,109.875000,77.969940,6566300
1998-06-05,78.324730,79.477890,77.969940,112.000000,79.477890,8463200
1998-06-08,79.433525,79.810463,79.233902,111.875000,79.389183,4159900
1998-06-09,79.278244,79.777206,79.056488,112.218697,79.633049,2725300
1998-06-10,79.211784,80.231827,78.945641,111.500000,79.123055,6186900
1998-06-11,79.078674,79.389183,77.615105,109.406197,77.637283,8056600
